,Topic,Count,Name,-1
0,-1.0,56.0,-1_policy_community_local_development,"('policy', 0.05437256996817952)"
1,,,,"('community', 0.049198674398928215)"
2,,,,"('local', 0.04653857920301259)"
3,,,,"('development', 0.03531468175094411)"
4,,,,"('approach', 0.033536215951992604)"
5,,,,"('resilience', 0.031118906018129652)"
6,,,,"('based', 0.030505835001023322)"
7,,,,"('need', 0.030505835001023322)"
8,,,,"('practice', 0.02988909157461364)"
9,,,,"('impact', 0.02864420128337464)"
